<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.04.01	14:00:00	84170.20	84204.08	83818.94	83910.40	5292	0	2240
2025.04.01	15:00:00	83910.40	84147.22	83557.35	83558.45	4640	0	2260
2025.04.01	16:00:00	83558.55	83883.80	83389.90	83687.97	7593	0	2270
2025.04.01	17:00:00	83638.97	84338.90	82490.40	84170.60	8709	0	2224
2025.04.01	18:00:00	84171.80	85510.30	84154.90	85277.00	9487	0	2240
2025.04.01	19:00:00	85276.80	85513.37	84798.28	85102.00	7986	0	2280
2025.04.01	20:00:00	85101.90	85319.90	84866.22	85080.94	5636	0	2320
2025.04.01	21:00:00	85080.84	85167.20	84681.20	85115.70	6237	0	2270
2025.04.01	22:00:00	85114.40	85167.40	84778.43	84939.83	6109	0	2280
2025.04.01	23:00:00	84940.85	85345.90	84731.90	85242.10	4760	0	2260
2025.04.02	00:00:00	85234.30	85472.90	85111.50	85201.80	2844	0	2360
2025.04.02	01:00:00	85209.00	85450.90	85064.20	85086.60	3433	0	2360
2025.04.02	02:00:00	85088.50	85552.40	84950.10	85149.70	3096	0	2290
2025.04.02	03:00:00	85151.60	85257.30	84901.20	84940.30	3573	0	2350
2025.04.02	04:00:00	84943.60	85217.00	84831.90	85140.50	4183	0	2350
2025.04.02	05:00:00	85140.90	85162.50	84625.30	84705.90	4202	0	2340
2025.04.02	06:00:00	84705.10	84935.18	84474.40	84536.90	4693	0	2270
2025.04.02	07:00:00	84536.20	84718.30	84447.80	84595.20	3195	0	2340
2025.04.02	08:00:00	84594.80	84602.00	84087.80	84122.52	3707	0	2260
2025.04.02	09:00:00	84122.47	84360.90	83888.60	84101.50	3764	0	2260
2025.04.02	10:00:00	84102.10	84462.00	83986.70	84413.30	4234	0	2330
2025.04.02	11:00:00	84413.40	84750.30	84248.04	84664.90	3300	0	2270
2025.04.02	12:00:00	84648.08	85397.35	84619.80	85008.90	5407	0	2290
2025.04.02	13:00:00	85007.30	85298.50	84806.49	84848.67	4015	0	2350
2025.04.02	14:00:00	84850.07	84968.23	84495.59	84523.03	7685	0	2340
2025.04.02	15:00:00	84522.13	85026.78	84427.24	85022.63	9526	0	2270
2025.04.02	16:00:00	85018.49	86057.97	84420.02	85235.24	11979	0	3305
2025.04.02	17:00:00	85235.24	85940.48	85126.29	85830.96	12280	0	2320
2025.04.02	18:00:00	85859.60	87349.91	85794.30	86758.78	12245	0	2250
2025.04.02	19:00:00	86758.20	87225.71	86571.30	87052.00	7872	0	2900
2025.04.02	20:00:00	87055.53	87344.11	86325.20	86618.40	8472	0	2310
2025.04.02	21:00:00	86618.50	86736.30	86197.30	86244.75	5811	0	2370
2025.04.02	22:00:00	86244.80	87003.30	86164.50	86910.05	6507	0	2400
2025.04.02	23:00:00	86907.38	88473.57	85200.00	85652.90	11556	0	2510
2025.04.03	00:00:00	85600.90	85601.30	84183.75	84854.40	8556	0	2250
2025.04.03	01:00:00	84847.36	84847.36	82595.40	82773.25	12399	0	2390
2025.04.03	02:00:00	82769.04	82804.43	82268.40	82482.62	11292	0	3305
2025.04.03	03:00:00	82477.92	83389.58	82140.10	83200.73	11552	0	3305
2025.04.03	04:00:00	83206.59	83928.85	83069.94	83745.59	10338	0	3305
2025.04.03	05:00:00	83746.02	83885.63	83237.90	83739.60	9282	0	2300
2025.04.03	06:00:00	83737.30	83773.80	83346.00	83479.30	4005	0	2240
2025.04.03	07:00:00	83481.50	83736.60	83269.20	83555.00	3594	0	2300
2025.04.03	08:00:00	83555.00	83705.60	83290.22	83293.23	3943	0	2224
2025.04.03	09:00:00	83292.67	83413.30	82984.90	83053.40	3892	0	2224
2025.04.03	10:00:00	83062.70	83487.30	82939.77	83451.40	5045	0	2224
2025.04.03	11:00:00	83451.50	83767.60	83446.60	83677.30	4120	0	2230
2025.04.03	12:00:00	83678.00	83758.60	83418.80	83475.10	3820	0	2250
2025.04.03	13:00:00	83474.90	83741.20	83126.70	83190.90	5615	0	2260
2025.04.03	14:00:00	83191.10	83341.10	83007.70	83077.30	4929	0	2240
2025.04.03	15:00:00	83075.30	83128.70	81811.78	81906.10	7149	0	2224
2025.04.03	16:00:00	81901.70	82742.98	81732.06	82305.34	11484	0	2360
2025.04.03	17:00:00	82307.49	82352.30	81245.20	81461.07	13415	0	3305
2025.04.03	18:00:00	81458.60	82033.66	81136.50	81980.67	12481	0	3305
2025.04.03	19:00:00	81980.48	82395.73	81654.04	81760.23	11510	0	3305
2025.04.03	20:00:00	81760.73	82118.30	81580.23	81780.28	8990	0	2224
2025.04.03	21:00:00	81775.30	82281.60	81483.60	82070.50	6337	0	2224
2025.04.03	22:00:00	82070.40	82325.20	81777.50	81940.30	6468	0	2224
2025.04.03	23:00:00	81952.90	82385.50	81754.40	82278.90	4403	0	2224
2025.04.04	00:00:00	82226.20	82829.50	82209.70	82686.90	3412	0	2260
2025.04.04	01:00:00	82692.80	82841.60	82546.80	82685.90	4678	0	2270
2025.04.04	02:00:00	82686.20	83293.40	82449.40	83159.90	4390	0	2260
2025.04.04	03:00:00	83144.90	83358.30	82943.40	82987.90	5675	0	2280
2025.04.04	04:00:00	82988.40	83296.50	82542.10	82645.10	4714	0	2270
2025.04.04	05:00:00	82647.60	83154.80	82647.60	82858.80	4227	0	2270
2025.04.04	06:00:00	82857.80	83037.20	82634.70	82764.80	4699	0	2230
2025.04.04	07:00:00	82767.80	82892.40	82561.70	82663.80	3344	0	2224
2025.04.04	08:00:00	82664.10	83179.70	82567.51	83144.40	3611	0	2224
2025.04.04	09:00:00	83144.40	83233.10	82985.30	83001.20	3555	0	2240
2025.04.04	10:00:00	83000.60	83985.70	82995.20	83982.80	5411	0	2240
2025.04.04	11:00:00	83983.70	84647.40	83982.33	84387.30	6390	0	2260
2025.04.04	12:00:00	84388.30	84706.30	84090.30	84550.60	5101	0	2260
2025.04.04	13:00:00	84553.20	84688.80	82388.90	82546.00	8854	0	2270
2025.04.04	14:00:00	82546.00	82756.40	81651.00	82642.10	8393	0	2224
2025.04.04	15:00:00	82666.10	83098.00	82161.94	82858.70	10153	0	2224
2025.04.04	16:00:00	82860.40	83444.48	82091.50	83320.00	9431	0	2230
2025.04.04	17:00:00	83303.10	83465.51	81752.41	82484.53	11287	0	2280
2025.04.04	18:00:00	82483.42	83665.51	82379.82	82802.89	11073	0	2580
2025.04.04	19:00:00	82805.09	83540.20	82671.10	83330.17	8866	0	2270
2025.04.04	20:00:00	83327.92	84569.20	82896.90	84430.50	8229	0	2260
2025.04.04	21:00:00	84429.80	84554.80	83696.28	83934.20	8005	0	2280
2025.04.04	22:00:00	83929.30	84429.50	83725.60	83982.30	8712	0	2250
2025.04.04	23:00:00	83950.80	84225.90	83433.30	84215.80	5009	0	2290
2025.04.05	01:00:00	84131.78	84242.16	83972.88	84029.22	2306	0	2320
2025.04.05	02:00:00	84031.38	84076.82	83603.56	83857.98	2725	0	2300
2025.04.05	03:00:00	83857.90	83857.90	83333.60	83735.90	2581	0	2380
2025.04.05	04:00:00	83752.10	84231.54	83734.40	83945.40	3419	0	2390
2025.04.05	05:00:00	83955.04	84063.74	83747.20	83923.80	3546	0	2390
2025.04.05	06:00:00	83923.76	83943.04	83573.04	83576.54	2891	0	2380
2025.04.05	07:00:00	83577.64	83840.40	83565.30	83657.50	2533	0	2380
2025.04.05	08:00:00	83655.82	83840.60	83587.24	83662.26	2449	0	2380
2025.04.05	09:00:00	83660.70	83703.26	83291.08	83426.44	2295	0	2370
2025.04.05	10:00:00	83426.34	83527.06	83322.10	83478.68	2070	0	2370
2025.04.05	11:00:00	83490.50	83611.30	83325.70	83476.60	2228	0	2300
2025.04.05	12:00:00	83476.60	83823.90	83474.60	83804.70	1761	0	2380
2025.04.05	13:00:00	83804.70	83870.30	83540.10	83616.36	2201	0	2380
2025.04.05	14:00:00	83617.76	83669.46	83402.94	83405.98	2336	0	2360
2025.04.05	15:00:00	83405.94	83528.52	83098.44	83257.18	3287	0	2300
2025.04.05	16:00:00	83258.28	83313.52	82482.44	82731.44	5575	0	2290
2025.04.05	17:00:00	82731.50	82992.48	82632.96	82879.54	4190	0	2350
2025.04.05	18:00:00	82879.04	82879.24	82326.60	82584.60	4262	0	2260
2025.04.05	19:00:00	82565.80	82788.14	82552.50	82710.84	3872	0	2340
2025.04.05	20:00:00	82710.94	82918.74	82630.20	82817.16	3243	0	2300
2025.04.05	21:00:00	82817.30	83076.72	82800.26	82983.32	3483	0	2350
2025.04.05	22:00:00	82983.32	83112.78	82724.36	82825.34	3281	0	2300
2025.04.05	23:00:00	82823.74	83078.18	82774.36	83036.78	3987	0	2280
2025.04.06	00:00:00	83034.70	83192.88	82846.86	82861.96	3823	0	2360
2025.04.06	01:00:00	82861.86	83180.52	82861.86	83154.42	4357	0	2290
2025.04.06	02:00:00	83154.12	83637.92	83077.62	83496.36	4576	0	2370
2025.04.06	03:00:00	83486.80	83565.34	83366.64	83472.24	4150	0	2320
2025.04.06	04:00:00	83491.36	83735.86	83386.60	83397.22	3460	0	2370
2025.04.06	05:00:00	83398.42	83462.82	83243.12	83265.82	2522	0	2370
2025.04.06	06:00:00	83265.58	83370.52	83136.94	83291.48	3179	0	2370
2025.04.06	07:00:00	83292.18	83465.52	83178.12	83465.42	3385	0	2370
2025.04.06	08:00:00	83465.96	83496.72	83267.00	83389.08	3035	0	2370
2025.04.06	09:00:00	83408.12	83421.26	83059.72	83059.72	2725	0	2360
2025.04.06	10:00:00	83080.78	83165.98	82973.82	83000.34	3868	0	2280
2025.04.06	13:00:00	83021.39	83026.47	82658.40	82812.66	4062	0	2350
2025.04.06	14:00:00	82812.06	82880.64	82615.20	82802.70	3310	0	2320
2025.04.06	15:00:00	82802.40	82938.58	82582.83	82656.70	4281	0	2270
2025.04.06	16:00:00	82656.80	82799.50	82204.38	82264.10	5357	0	2260
2025.04.06	17:00:00	82264.10	82763.60	82182.66	82646.00	6035	0	2250
2025.04.06	18:00:00	82646.10	82799.40	82358.74	82506.40	4978	0	2260
2025.04.06	19:00:00	82506.30	82535.40	81902.54	81968.84	5662	0	2250
2025.04.06	20:00:00	81960.12	81965.46	80505.86	80758.26	7279	0	2224
2025.04.06	21:00:00	80758.16	80758.76	78568.97	79002.90	9205	0	2224
2025.04.06	22:00:00	79009.60	79792.04	78764.88	79575.99	9327	0	2330
2025.04.06	23:00:00	79553.40	79840.91	78468.69	78793.70	11838	0	2430
2025.04.07	00:00:00	78844.80	79606.60	78725.14	78870.40	7445	0	2300
2025.04.07	01:00:00	78870.50	79046.70	77728.60	77977.50	9106	0	2290
2025.04.07	02:00:00	77977.70	78616.10	77061.00	78360.40	9275	0	2280
2025.04.07	03:00:00	78363.50	78462.00	77337.82	78256.60	8618	0	2224
2025.04.07	04:00:00	78260.70	79279.90	78246.30	79087.10	8097	0	2260
2025.04.07	05:00:00	79077.80	79164.70	78327.78	78380.43	6918	0	2224
2025.04.07	06:00:00	78381.63	78446.48	77286.40	77645.70	7806	0	2224
2025.04.07	07:00:00	77645.70	77922.90	76580.38	76914.30	8749	0	2224
2025.04.07	08:00:00	76919.70	77420.90	76579.00	76834.01	8730	0	2224
2025.04.07	09:00:00	76834.77	77218.23	74425.62	74678.07	11481	0	2224
2025.04.07	10:00:00	74677.82	75379.03	74373.30	75027.83	10196	0	2224
2025.04.07	11:00:00	75026.93	76762.30	74979.13	76195.90	9279	0	2224
2025.04.07	12:00:00	76196.00	76737.78	75674.13	76214.30	8014	0	2224
2025.04.07	13:00:00	76216.80	77519.90	76081.44	76949.90	8922	0	2224
2025.04.07	14:00:00	76949.90	77348.73	76381.88	76633.83	8081	0	2224
2025.04.07	15:00:00	76635.03	77591.10	76356.98	77309.64	10578	0	2224
2025.04.07	16:00:00	77304.10	78435.38	75719.90	78277.04	12229	0	2224
2025.04.07	17:00:00	78282.67	81149.24	77785.36	79014.02	13770	0	3305
2025.04.07	18:00:00	78996.02	79331.08	77490.20	78410.56	13647	0	3305
2025.04.07	19:00:00	78409.99	78539.89	77247.40	77359.98	12422	0	3305
2025.04.07	20:00:00	77360.82	79292.50	77359.00	79039.40	11014	0	2330
2025.04.07	21:00:00	79031.50	79300.60	78253.20	78445.17	9091	0	2224
2025.04.07	22:00:00	78446.87	78922.40	77946.00	78039.90	9169	0	2240
2025.04.07	23:00:00	78039.90	79095.48	78031.20	78809.18	6855	0	2224
2025.04.08	00:00:00	78845.28	79526.40	78625.33	79177.43	5362	0	2224
2025.04.08	01:00:00	79179.48	80188.40	79123.03	79930.70	6149	0	2224
2025.04.08	02:00:00	79928.50	80062.18	79041.90	79131.10	6564	0	2224
2025.04.08	03:00:00	79132.80	79568.18	78949.28	78977.58	7300	0	2224
2025.04.08	04:00:00	78970.68	80774.93	78749.58	80571.68	7511	0	2224
2025.04.08	05:00:00	80571.98	80824.88	79844.33	79891.88	7050	0	2224
2025.04.08	06:00:00	79915.88	80174.53	79709.48	79855.33	6106	0	2224
2025.04.08	07:00:00	79855.08	80395.83	79808.28	80284.53	5710	0	2224
2025.04.08	08:00:00	80258.23	80292.58	79494.23	79830.20	6551	0	2224
2025.04.08	09:00:00	79830.10	79854.10	79252.11	79422.78	6089	0	2224
2025.04.08	10:00:00	79427.48	79692.90	79186.33	79438.78	5949	0	2224
2025.04.08	11:00:00	79436.38	79493.48	78890.93	79129.30	5608	0	2224
2025.04.08	12:00:00	79129.63	79197.73	78814.98	78870.92	5770	0	2224
2025.04.08	13:00:00	78870.17	79150.88	78773.90	78975.43	4987	0	2224
2025.04.08	14:00:00	78988.93	80030.10	78929.59	79914.18	8414	0	2224
2025.04.08	15:00:00	79912.55	80088.73	79529.73	79792.93	7353	0	2224
2025.04.08	16:00:00	79793.88	80331.80	79325.70	79854.43	9883	0	2224
2025.04.08	17:00:00	79855.63	80198.20	78408.47	78417.90	8623	0	2224
2025.04.08	18:00:00	78418.10	78822.70	78106.53	78465.18	7984	0	2224
2025.04.08	19:00:00	78465.13	78482.23	77281.50	77342.47	8727	0	2224
2025.04.08	20:00:00	77346.37	77505.00	76473.88	77262.24	9390	0	2224
2025.04.08	21:00:00	77262.64	77938.80	77027.63	77194.68	8194	0	2224
2025.04.08	22:00:00	77193.58	77299.28	76244.68	76753.50	8895	0	2224
2025.04.08	23:00:00	76751.40	77107.68	76524.88	77005.63	6559	0	2224
2025.04.09	00:00:00	77077.88	77217.03	76643.33	77027.53	4345	0	2224
2025.04.09	01:00:00	77032.38	77068.58	76166.88	76631.98	7018	0	2224
2025.04.09	02:00:00	76629.78	76722.08	76209.38	76228.98	6218	0	2224
2025.04.09	03:00:00	76230.13	76794.38	75834.83	76429.23	7498	0	2224
2025.04.09	04:00:00	76431.38	76521.03	74537.52	76013.00	10548	0	2224
2025.04.09	05:00:00	76015.70	76324.75	75483.20	75581.70	7886	0	2910
2025.04.09	06:00:00	75605.70	75805.60	74889.94	74998.40	7326	0	2224
2025.04.09	07:00:00	74985.60	76844.78	74924.20	76344.18	8186	0	2224
2025.04.09	08:00:00	76343.93	76757.93	76140.13	76664.33	6647	0	2224
2025.04.09	09:00:00	76666.48	77257.58	76635.28	76765.58	7840	0	2224
2025.04.09	10:00:00	76767.78	77896.10	76758.73	77655.93	7385	0	2224
2025.04.09	11:00:00	77655.93	77836.18	77015.78	77253.38	5975	0	2224
2025.04.09	12:00:00	77252.18	77498.23	77120.28	77430.33	6070	0	2224
2025.04.09	13:00:00	77431.98	77526.43	76886.62	77123.27	5666	0	2224
2025.04.09	14:00:00	77113.72	77123.17	75701.78	76179.68	8418	0	2224
2025.04.09	15:00:00	76179.68	77007.23	75976.08	76710.58	7537	0	2224
2025.04.09	16:00:00	76713.33	77772.38	76638.75	77638.02	10410	0	2224
2025.04.09	17:00:00	77628.92	78234.10	76707.58	76778.73	9097	0	2224
2025.04.09	18:00:00	76779.73	77539.40	76759.73	77168.28	7860	0	2224
2025.04.09	19:00:00	77168.23	78275.73	77053.73	78184.67	6985	0	2224
2025.04.09	20:00:00	78187.72	82213.23	77553.52	82104.90	10421	0	2224
2025.04.09	21:00:00	82103.75	82960.07	81629.80	81722.70	12490	0	3305
2025.04.09	22:00:00	81719.94	82549.93	81698.30	82250.70	11828	0	3305
2025.04.09	23:00:00	82236.30	83265.21	81960.00	83158.38	9508	0	3305
2025.04.10	00:00:00	83248.50	83591.81	82807.50	83245.77	9628	0	3305
2025.04.10	01:00:00	83245.87	83469.50	82920.00	83042.40	8651	0	2280
2025.04.10	02:00:00	83018.40	83146.70	82490.00	82598.20	5017	0	2224
2025.04.10	03:00:00	82598.00	82699.80	81997.35	82326.30	6295	0	2224
2025.04.10	04:00:00	82302.50	82567.60	82178.50	82198.00	5591	0	2224
2025.04.10	05:00:00	82195.90	82537.90	82147.60	82176.70	4957	0	2260
2025.04.10	06:00:00	82176.50	82199.60	81411.45	81720.13	7035	0	2224
2025.04.10	07:00:00	81720.25	82039.00	81591.10	81967.90	5836	0	2240
2025.04.10	08:00:00	81964.98	82201.60	81872.88	82135.80	5913	0	2250
2025.04.10	09:00:00	82135.80	82321.60	81790.90	82104.50	6037	0	2240
2025.04.10	10:00:00	82105.00	82221.51	81258.10	81568.24	8375	0	2224
2025.04.10	11:00:00	81568.94	81835.70	81390.06	81535.70	7899	0	2224
2025.04.10	12:00:00	81537.20	82056.90	81309.30	81988.13	7180	0	2224
2025.04.10	13:00:00	82011.70	82106.08	81495.38	81712.78	7869	0	2224
2025.04.10	14:00:00	81712.79	81919.50	81458.11	81857.70	9061	0	2224
2025.04.10	15:00:00	81834.20	82390.99	81393.28	81670.48	10513	0	2224
2025.04.10	16:00:00	81645.98	81904.40	80711.45	80799.64	10541	0	2224
2025.04.10	17:00:00	80796.54	81787.98	80582.83	81217.28	9059	0	2224
2025.04.10	18:00:00	81199.58	81300.73	78533.12	78629.15	9730	0	2224
2025.04.10	19:00:00	78628.35	79606.10	78382.38	79368.37	12056	0	2224
2025.04.10	20:00:00	79367.47	79611.50	78527.45	79225.75	12614	0	2980
2025.04.10	21:00:00	79225.86	79831.63	79162.23	79427.20	12047	0	3030
2025.04.10	22:00:00	79450.68	79977.38	79224.40	79555.80	12158	0	2490
2025.04.10	23:00:00	79585.30	79904.98	79500.18	79797.03	7017	0	2224
2025.04.11	00:00:00	79884.98	79987.73	79609.29	79656.84	4379	0	2224
2025.04.11	01:00:00	79657.93	79872.43	79487.73	79627.83	4920	0	2224
2025.04.11	02:00:00	79651.83	79699.13	79315.13	79533.48	7641	0	2224
2025.04.11	03:00:00	79531.83	79719.80	78893.18	78969.67	8248	0	2224
2025.04.11	04:00:00	78970.28	80400.13	78959.56	80398.03	7464	0	2224
2025.04.11	05:00:00	80374.03	80772.93	80089.73	80227.38	7177	0	2224
2025.04.11	06:00:00	80251.38	80855.48	80223.73	80797.78	6939	0	2224
2025.04.11	07:00:00	80773.68	81052.38	80658.23	80821.78	6328	0	2224
2025.04.11	08:00:00	80843.78	80870.58	80443.48	80774.08	6213	0	2224
2025.04.11	09:00:00	80774.18	81265.50	80770.43	81037.53	6306	0	2224
2025.04.11	10:00:00	81037.38	81410.05	80784.53	81207.98	7321	0	2224
2025.04.11	11:00:00	81217.72	81826.70	80726.87	81563.30	8367	0	2224
2025.04.11	12:00:00	81563.30	82388.00	81377.70	82368.20	6985	0	2224
2025.04.11	13:00:00	82404.50	82934.60	82234.30	82675.07	9210	0	2224
2025.04.11	14:00:00	82674.13	82853.98	81741.68	82077.15	10034	0	2224
2025.04.11	15:00:00	82077.82	82490.00	81765.00	82063.90	9474	0	2230
2025.04.11	16:00:00	82094.50	83276.60	81775.33	82852.37	10973	0	2224
2025.04.11	17:00:00	82822.70	82822.70	81281.53	81835.14	10747	0	2224
2025.04.11	18:00:00	81835.54	82636.90	81645.50	82480.38	9038	0	2224
2025.04.11	19:00:00	82480.60	82992.44	81942.20	82724.92	7967	0	2230
2025.04.11	20:00:00	82724.62	84006.10	82636.00	83899.29	10140	0	2224
2025.04.11	21:00:00	83872.54	84175.48	83475.76	83572.96	12631	0	3305
2025.04.11	22:00:00	83572.94	83940.15	83491.35	83794.18	10147	0	2920
2025.04.11	23:00:00	83786.80	83999.20	83650.42	83846.80	5328	0	2260
2025.04.12	01:00:00	83624.00	83693.40	83258.20	83358.10	5115	0	2290
2025.04.12	02:00:00	83376.50	83517.47	83097.60	83361.46	5202	0	2290
2025.04.12	03:00:00	83361.30	83537.66	83191.62	83331.72	6471	0	2300
2025.04.12	04:00:00	83312.68	83417.66	83093.52	83163.78	5411	0	2300
2025.04.12	05:00:00	83163.72	83273.92	82771.90	82771.90	5119	0	2350
2025.04.12	06:00:00	82771.94	83229.66	82749.20	82930.91	6035	0	2310
2025.04.12	07:00:00	82930.39	83409.38	82812.63	83165.48	6851	0	2290
2025.04.12	08:00:00	83167.82	83469.36	83138.02	83300.12	4553	0	2370
2025.04.12	09:00:00	83300.44	83723.10	83292.18	83511.34	5664	0	2300
2025.04.12	10:00:00	83511.04	83814.18	83440.88	83704.30	5665	0	2380
2025.04.12	11:00:00	83704.16	84004.50	83443.20	83565.50	3562	0	2300
2025.04.12	12:00:00	83565.50	83727.70	83373.20	83503.50	3474	0	2380
2025.04.12	13:00:00	83503.50	83530.36	83249.78	83389.58	4004	0	2370
2025.04.12	14:00:00	83390.44	83611.72	83377.94	83492.12	3803	0	2380
2025.04.12	15:00:00	83492.34	83896.30	83421.44	83776.20	5216	0	2380
2025.04.12	16:00:00	83777.55	84621.28	83511.64	84399.02	7628	0	2360
2025.04.12	17:00:00	84417.98	85219.70	84274.88	84799.72	7893	0	2350
2025.04.12	18:00:00	84799.76	85373.94	84592.38	84960.34	8386	0	2340
2025.04.12	19:00:00	84959.34	85182.00	84544.88	84609.58	7399	0	2420
2025.04.12	20:00:00	84609.48	84834.56	84379.52	84715.28	6055	0	2420
2025.04.12	21:00:00	84734.72	85174.34	84705.74	85156.67	5729	0	2360
2025.04.12	22:00:00	85158.64	85245.64	84807.40	84927.86	6022	0	2430
2025.04.12	23:00:00	84908.34	85891.06	84844.44	85557.35	6649	0	2430
2025.04.13	00:00:00	85534.90	85559.90	85239.73	85351.94	6232	0	2450
2025.04.13	01:00:00	85364.74	85681.59	85295.16	85325.32	6283	0	2450
2025.04.13	02:00:00	85305.46	85417.14	85141.30	85264.74	6421	0	2450
2025.04.13	03:00:00	85254.90	85551.72	84989.29	85487.94	6624	0	2440
2025.04.13	04:00:00	85485.68	86073.56	85104.80	85223.20	7636	0	2400
2025.04.13	05:00:00	85219.50	85391.60	84704.78	85267.48	7420	0	2430
2025.04.13	06:00:00	85268.70	85695.48	85195.68	85403.94	6541	0	2450
2025.04.13	07:00:00	85403.73	85410.66	84436.40	84599.30	7294	0	2370
2025.04.13	08:00:00	84594.98	84790.42	84359.82	84479.22	7177	0	2340
2025.04.13	09:00:00	84498.58	84814.26	84409.22	84573.58	6135	0	2420
2025.04.13	10:00:00	84592.62	84757.82	84412.02	84424.28	5426	0	2420
2025.04.13	13:00:00	84877.79	84922.78	84469.18	84655.78	5493	0	2420
2025.04.13	14:00:00	84675.72	84755.92	84182.27	84489.68	6572	0	2410
2025.04.13	15:00:00	84489.98	84649.44	84196.06	84413.28	6200	0	2410
2025.04.13	16:00:00	84413.42	84585.92	83447.43	83565.26	7031	0	2310
2025.04.13	17:00:00	83543.34	84108.84	83443.78	84054.92	6882	0	2380
2025.04.13	18:00:00	84053.96	84055.59	83615.14	83816.00	5943	0	2390
2025.04.13	19:00:00	83796.80	84386.49	83787.70	84179.40	6284	0	2400
2025.04.13	20:00:00	84179.01	84978.32	84147.30	84722.62	6983	0	2410
2025.04.13	21:00:00	84721.52	84924.42	84484.72	84682.68	6557	0	2510
2025.04.13	22:00:00	84682.58	84702.90	83018.28	83965.26	7650	0	2470
2025.04.13	23:00:00	83964.84	84401.16	83128.84	83486.38	8115	0	2420
2025.04.14	00:00:00	83417.32	83791.86	83001.66	83558.38	7216	0	2380
2025.04.14	01:00:00	83556.30	83847.20	83117.90	83311.60	6974	0	2370
2025.04.14	02:00:00	83311.60	83815.70	83120.10	83734.30	6779	0	2330
2025.04.14	03:00:00	83734.30	85081.90	83636.40	84303.40	7843	0	2260
2025.04.14	04:00:00	84303.45	84650.20	84036.63	84209.20	7071	0	2320
2025.04.14	05:00:00	84209.50	85515.90	83992.30	85103.60	7964	0	2330
2025.04.14	06:00:00	85102.80	85116.60	84407.40	84544.00	6825	0	2280
2025.04.14	07:00:00	84544.00	85084.10	84370.30	84823.10	5696	0	2340
2025.04.14	08:00:00	84847.10	84973.00	84299.90	84532.80	5205	0	2340
2025.04.14	09:00:00	84529.80	84628.00	84237.10	84581.40	4990	0	2330
2025.04.14	10:00:00	84579.10	84765.40	84198.30	84563.60	6266	0	2270
2025.04.14	11:00:00	84574.80	84957.70	84396.15	84728.80	5841	0	2280
2025.04.14	12:00:00	84754.90	84898.70	84215.90	84404.90	5237	0	2330
2025.04.14	13:00:00	84428.90	84800.70	84268.30	84629.47	5644	0	2320
2025.04.14	14:00:00	84629.23	84954.20	84461.10	84914.47	6699	0	2260
2025.04.14	15:00:00	84890.47	85219.00	84719.20	85121.70	6254	0	2270
2025.04.14	16:00:00	85120.50	85267.00	84028.75	84340.30	8837	0	2270
2025.04.14	17:00:00	84386.90	85795.96	84240.40	85394.30	8441	0	2260
2025.04.14	18:00:00	85394.30	85458.70	83714.20	84080.09	10102	0	2224
2025.04.14	19:00:00	84076.50	84658.00	83829.60	84315.19	8854	0	2230
2025.04.14	20:00:00	84315.19	84889.50	83834.07	84860.95	8871	0	2250
2025.04.14	21:00:00	84864.93	85071.10	84664.60	84963.20	6575	0	2350
2025.04.14	22:00:00	84985.60	85217.50	84735.28	84891.24	7538	0	2280
2025.04.14	23:00:00	84896.54	84972.81	84514.40	84928.40	5439	0	2320
2025.04.15	00:00:00	84851.70	84967.50	84423.40	84682.90	3622	0	2350
2025.04.15	01:00:00	84712.70	84806.34	84310.40	84501.50	4991	0	2260
2025.04.15	02:00:00	84501.60	84777.50	84398.10	84591.42	5040	0	2330
2025.04.15	03:00:00	84591.42	84943.30	84326.70	84920.50	6007	0	2330
2025.04.15	04:00:00	84920.50	85128.90	84514.44	84978.00	6495	0	2350
2025.04.15	05:00:00	84956.20	85293.42	84673.80	85197.80	5708	0	2360
2025.04.15	06:00:00	85226.60	85406.11	85042.80	85372.20	5777	0	2370
2025.04.15	07:00:00	85348.20	85517.65	85121.93	85456.80	5149	0	2300
2025.04.15	08:00:00	85453.53	85865.00	85450.90	85509.40	5218	0	2350
2025.04.15	09:00:00	85508.80	85682.60	85325.97	85359.60	4538	0	2340
2025.04.15	10:00:00	85361.10	85783.02	85361.10	85741.49	4657	0	2310
2025.04.15	11:00:00	85741.82	85986.00	85682.37	85824.50	5362	0	2320
2025.04.15	12:00:00	85824.20	85981.46	85580.30	85980.86	4830	0	2310
2025.04.15	13:00:00	85956.50	85992.35	85433.00	85613.00	5780	0	2310
2025.04.15	14:00:00	85637.00	85665.30	85324.60	85587.80	4603	0	2360
2025.04.15	15:00:00	85587.70	85816.80	85425.50	85811.90	6724	0	2280
2025.04.15	16:00:00	85812.30	86471.30	85490.47	85588.70	9111	0	2330
2025.04.15	17:00:00	85586.40	85973.00	84821.00	85124.10	9731	0	2230
2025.04.15	18:00:00	85122.10	85383.70	84620.90	84890.00	7758	0	2224
2025.04.15	19:00:00	84889.70	85144.50	84751.40	84855.40	7370	0	2270
2025.04.15	20:00:00	84855.30	85008.00	84368.08	84507.36	6392	0	2250
2025.04.15	21:00:00	84504.08	84638.24	84150.07	84206.76	9879	0	2300
2025.04.15	22:00:00	84206.93	84240.41	83894.35	83974.57	8573	0	2930
