<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.12.09	21:00:00	1798.51	1800.10	1796.77	1799.71	2893	0	8
2022.12.09	22:00:00	1799.62	1799.72	1794.78	1795.01	2157	0	8
2022.12.09	23:00:00	1794.96	1797.54	1794.90	1796.99	1241	0	8
2022.12.12	01:00:00	1796.17	1797.13	1794.73	1794.96	1572	0	8
2022.12.12	02:00:00	1794.84	1794.97	1792.60	1793.62	2230	0	8
2022.12.12	03:00:00	1793.63	1794.00	1789.71	1790.73	3414	0	8
2022.12.12	04:00:00	1790.71	1790.85	1787.37	1788.26	2755	0	8
2022.12.12	05:00:00	1788.29	1788.57	1786.75	1787.48	1940	0	8
2022.12.12	06:00:00	1787.48	1788.56	1786.88	1787.30	1513	0	8
2022.12.12	07:00:00	1787.28	1788.34	1785.34	1786.92	2569	0	8
2022.12.12	08:00:00	1786.83	1789.43	1785.95	1788.78	2738	0	8
2022.12.12	09:00:00	1788.78	1791.98	1787.66	1791.21	3072	0	8
2022.12.12	10:00:00	1791.26	1791.75	1789.02	1790.48	3385	0	8
2022.12.12	11:00:00	1790.48	1792.51	1789.74	1792.23	2759	0	8
2022.12.12	12:00:00	1792.28	1792.74	1789.72	1792.38	2855	0	8
2022.12.12	13:00:00	1792.26	1795.46	1791.52	1794.36	2474	0	8
2022.12.12	14:00:00	1794.42	1794.71	1788.19	1789.35	2678	0	8
2022.12.12	15:00:00	1789.37	1791.02	1787.22	1787.56	5312	0	8
2022.12.12	16:00:00	1787.57	1789.86	1785.15	1788.20	6261	0	8
2022.12.12	17:00:00	1788.15	1790.18	1783.04	1784.95	6404	0	8
2022.12.12	18:00:00	1785.00	1785.40	1781.72	1784.46	3960	0	8
2022.12.12	19:00:00	1784.39	1785.35	1781.02	1783.05	3104	0	8
2022.12.12	20:00:00	1783.10	1783.30	1779.17	1780.48	4323	0	8
2022.12.12	21:00:00	1780.48	1781.79	1777.44	1781.55	2874	0	8
2022.12.12	22:00:00	1781.48	1781.78	1779.50	1780.33	3167	0	8
2022.12.12	23:00:00	1780.33	1781.60	1779.98	1781.32	1349	0	8
2022.12.13	01:00:00	1781.10	1782.23	1780.64	1781.99	953	0	10
2022.12.13	02:00:00	1781.99	1782.66	1780.93	1781.86	2045	0	8
2022.12.13	03:00:00	1782.00	1784.70	1781.89	1784.29	2273	0	8
2022.12.13	04:00:00	1784.24	1786.05	1783.47	1785.68	2141	0	8
2022.12.13	05:00:00	1785.69	1786.04	1782.24	1782.46	1605	0	8
2022.12.13	06:00:00	1782.50	1782.52	1781.05	1782.52	1674	0	8
2022.12.13	07:00:00	1782.52	1785.66	1782.39	1785.39	1807	0	8
2022.12.13	08:00:00	1785.48	1786.60	1784.61	1785.48	2470	0	8
2022.12.13	09:00:00	1785.48	1788.62	1785.25	1788.03	2831	0	8
2022.12.13	10:00:00	1788.03	1788.39	1784.64	1785.77	3929	0	8
2022.12.13	11:00:00	1785.77	1785.91	1782.97	1784.57	3241	0	8
2022.12.13	12:00:00	1784.60	1787.63	1782.59	1787.27	3087	0	8
2022.12.13	13:00:00	1787.27	1788.23	1786.31	1787.51	2700	0	8
2022.12.13	14:00:00	1787.51	1790.10	1786.58	1789.08	3390	0	8
2022.12.13	15:00:00	1789.13	1813.02	1786.63	1811.03	13420	0	8
2022.12.13	16:00:00	1811.03	1824.51	1810.92	1822.06	15214	0	8
2022.12.13	17:00:00	1822.12	1824.44	1808.66	1809.76	12967	0	8
2022.12.13	18:00:00	1809.88	1815.14	1806.15	1808.83	9292	0	8
2022.12.13	19:00:00	1808.87	1812.57	1805.35	1808.41	8776	0	8
2022.12.13	20:00:00	1808.37	1814.42	1807.63	1810.35	5913	0	8
2022.12.13	21:00:00	1810.35	1812.60	1809.22	1811.40	4484	0	8
2022.12.13	22:00:00	1811.40	1812.61	1809.59	1810.35	4566	0	8
2022.12.13	23:00:00	1810.40	1810.89	1809.50	1810.48	1409	0	8
2022.12.14	01:00:00	1809.87	1811.46	1809.35	1809.58	1471	0	10
2022.12.14	02:00:00	1809.58	1811.33	1808.79	1811.23	2620	0	8
2022.12.14	03:00:00	1811.23	1812.64	1810.15	1810.74	3062	0	8
2022.12.14	04:00:00	1810.74	1811.37	1809.30	1810.67	2388	0	8
2022.12.14	05:00:00	1810.70	1812.13	1809.95	1809.96	1617	0	8
2022.12.14	06:00:00	1809.95	1810.26	1808.21	1808.99	1322	0	8
2022.12.14	07:00:00	1808.99	1810.68	1808.69	1809.59	2196	0	8
2022.12.14	08:00:00	1809.59	1813.24	1809.49	1811.58	2092	0	8
2022.12.14	09:00:00	1811.61	1812.49	1807.39	1809.01	2950	0	8
2022.12.14	10:00:00	1809.01	1810.14	1806.52	1808.61	3818	0	8
2022.12.14	11:00:00	1808.61	1809.35	1806.78	1807.67	4066	0	8
2022.12.14	12:00:00	1807.66	1810.24	1806.76	1808.75	4185	0	8
2022.12.14	13:00:00	1808.73	1809.45	1805.23	1806.74	3617	0	8
2022.12.14	14:00:00	1806.80	1807.58	1804.33	1805.42	4132	0	8
2022.12.14	15:00:00	1805.37	1809.66	1805.37	1808.63	5903	0	8
2022.12.14	16:00:00	1808.61	1812.12	1807.80	1810.33	6261	0	8
2022.12.14	17:00:00	1810.33	1813.01	1808.36	1811.96	6029	0	8
2022.12.14	18:00:00	1812.06	1812.35	1810.17	1810.73	3864	0	8
2022.12.14	19:00:00	1810.74	1811.08	1807.89	1808.28	4708	0	8
2022.12.14	20:00:00	1808.28	1810.19	1806.91	1808.78	3482	0	8
2022.12.14	21:00:00	1808.74	1809.63	1795.10	1805.18	20157	0	0
2022.12.14	22:00:00	1805.13	1814.14	1804.16	1806.53	13321	0	8
2022.12.14	23:00:00	1806.55	1807.96	1806.55	1807.28	1681	0	8
2022.12.15	01:00:00	1806.95	1808.49	1806.50	1807.56	1352	0	17
2022.12.15	02:00:00	1807.60	1807.78	1805.69	1806.30	2375	0	8
2022.12.15	03:00:00	1806.30	1806.50	1797.10	1798.50	5562	0	8
2022.12.15	04:00:00	1798.55	1798.64	1793.83	1793.86	3888	0	8
2022.12.15	05:00:00	1793.86	1795.88	1792.47	1793.09	4015	0	8
2022.12.15	06:00:00	1793.11	1793.61	1789.45	1790.94	3436	0	8
2022.12.15	07:00:00	1790.92	1793.06	1790.65	1792.78	3632	0	8
2022.12.15	08:00:00	1792.79	1796.45	1792.49	1795.47	3465	0	8
2022.12.15	09:00:00	1795.44	1795.44	1787.51	1788.93	5599	0	8
2022.12.15	10:00:00	1789.02	1789.83	1773.67	1777.78	9531	0	8
2022.12.15	11:00:00	1777.78	1780.88	1774.72	1777.65	7016	0	8
2022.12.15	12:00:00	1777.65	1779.63	1775.74	1777.40	4949	0	8
2022.12.15	13:00:00	1777.42	1780.90	1776.43	1778.91	5261	0	8
2022.12.15	14:00:00	1778.79	1780.18	1776.89	1777.61	6148	0	8
2022.12.15	15:00:00	1777.48	1781.47	1773.76	1776.38	12919	0	8
2022.12.15	16:00:00	1776.38	1786.06	1775.01	1782.93	14765	0	8
2022.12.15	17:00:00	1783.06	1785.21	1773.99	1778.92	12947	0	8
2022.12.15	18:00:00	1778.92	1779.81	1774.42	1778.18	8788	0	8
2022.12.15	19:00:00	1778.18	1779.93	1776.25	1776.83	6698	0	8
2022.12.15	20:00:00	1776.93	1779.33	1775.96	1778.50	4774	0	8
2022.12.15	21:00:00	1778.50	1779.30	1777.04	1777.82	3102	0	8
2022.12.15	22:00:00	1777.82	1778.97	1776.86	1776.97	3690	0	8
2022.12.15	23:00:00	1776.97	1777.96	1776.38	1776.70	1574	0	8
2022.12.16	01:00:00	1776.88	1776.96	1775.56	1776.47	1345	0	8
2022.12.16	02:00:00	1776.46	1777.68	1776.11	1777.51	2126	0	8
2022.12.16	03:00:00	1777.51	1778.72	1775.87	1777.42	3006	0	8
2022.12.16	04:00:00	1777.42	1784.26	1777.04	1781.81	2522	0	8
2022.12.16	05:00:00	1781.76	1781.87	1779.01	1779.49	2588	0	8
2022.12.16	06:00:00	1779.51	1779.63	1778.23	1778.86	2198	0	8
2022.12.16	07:00:00	1778.86	1779.66	1777.84	1779.11	2145	0	8
2022.12.16	08:00:00	1779.06	1784.16	1778.46	1783.59	2289	0	8
2022.12.16	09:00:00	1783.59	1784.90	1776.46	1777.30	3274	0	8
2022.12.16	10:00:00	1777.29	1779.01	1774.29	1777.81	5545	0	8
2022.12.16	11:00:00	1777.78	1779.30	1774.75	1778.13	4568	0	8
2022.12.16	12:00:00	1778.13	1781.62	1777.59	1780.93	3890	0	8
2022.12.16	13:00:00	1780.87	1785.43	1780.31	1782.45	3522	0	8
2022.12.16	14:00:00	1782.49	1785.31	1782.24	1785.11	3262	0	8
2022.12.16	15:00:00	1785.11	1786.63	1783.59	1785.42	5401	0	8
2022.12.16	16:00:00	1785.42	1793.79	1782.16	1792.17	9187	0	8
2022.12.16	17:00:00	1792.17	1793.88	1786.13	1787.86	9172	0	8
2022.12.16	18:00:00	1787.93	1790.87	1787.72	1788.49	5282	0	8
2022.12.16	19:00:00	1788.63	1790.86	1787.17	1787.58	4904	0	8
2022.12.16	20:00:00	1787.62	1792.28	1787.42	1791.64	3483	0	8
2022.12.16	21:00:00	1791.71	1793.18	1790.46	1792.85	2487	0	8
2022.12.16	22:00:00	1792.86	1794.26	1791.75	1792.12	3697	0	8
2022.12.16	23:00:00	1792.15	1793.59	1792.04	1792.94	1529	0	8
2022.12.19	01:00:00	1792.53	1793.40	1790.96	1791.06	1223	0	9
2022.12.19	02:00:00	1790.99	1794.99	1790.87	1793.25	2159	0	8
2022.12.19	03:00:00	1793.29	1795.20	1792.44	1794.05	3701	0	8
2022.12.19	04:00:00	1794.03	1795.74	1793.59	1794.55	3917	0	8
2022.12.19	05:00:00	1794.47	1796.80	1792.34	1793.82	2979	0	8
2022.12.19	06:00:00	1793.84	1794.62	1792.51	1792.86	1396	0	8
2022.12.19	07:00:00	1792.85	1793.09	1790.25	1790.72	2574	0	8
2022.12.19	08:00:00	1790.75	1793.59	1790.63	1792.72	2557	0	8
2022.12.19	09:00:00	1792.72	1794.11	1790.69	1793.35	2254	0	8
2022.12.19	10:00:00	1793.45	1798.75	1793.35	1796.88	3184	0	8
2022.12.19	11:00:00	1796.88	1798.37	1795.18	1795.39	3289	0	8
2022.12.19	12:00:00	1795.39	1797.10	1795.39	1795.83	2266	0	8
2022.12.19	13:00:00	1795.86	1796.51	1793.73	1794.90	2578	0	8
2022.12.19	14:00:00	1794.83	1795.88	1793.51	1793.66	2611	0	8
2022.12.19	15:00:00	1793.56	1794.32	1790.97	1791.48	5151	0	8
2022.12.19	16:00:00	1791.48	1792.44	1788.91	1792.44	6529	0	8
2022.12.19	17:00:00	1792.42	1795.93	1785.74	1786.11	6121	0	8
2022.12.19	18:00:00	1786.11	1789.24	1783.78	1788.09	5489	0	8
2022.12.19	19:00:00	1788.03	1790.89	1787.83	1790.00	2606	0	8
2022.12.19	20:00:00	1789.88	1790.04	1788.14	1789.01	1851	0	8
2022.12.19	21:00:00	1789.04	1789.13	1786.49	1786.77	3092	0	8
2022.12.19	22:00:00	1786.85	1787.49	1786.29	1787.05	1811	0	8
2022.12.19	23:00:00	1787.05	1787.73	1786.78	1787.62	666	0	13
2022.12.20	01:00:00	1787.56	1788.00	1787.05	1787.18	1214	0	16
2022.12.20	02:00:00	1787.16	1787.19	1784.57	1786.28	2247	0	8
2022.12.20	03:00:00	1786.28	1787.84	1784.73	1786.62	3717	0	8
2022.12.20	04:00:00	1786.62	1787.55	1785.22	1787.47	3439	0	8
2022.12.20	05:00:00	1787.48	1796.13	1786.74	1792.16	13925	0	8
2022.12.20	06:00:00	1792.16	1793.60	1789.28	1790.30	6693	0	8
2022.12.20	07:00:00	1790.33	1791.98	1786.87	1788.75	5655	0	8
2022.12.20	08:00:00	1788.76	1793.96	1788.27	1793.02	6335	0	8
2022.12.20	09:00:00	1793.09	1795.65	1792.44	1794.08	6941	0	8
2022.12.20	10:00:00	1794.11	1805.45	1793.96	1803.23	8028	0	8
2022.12.20	11:00:00	1803.22	1807.84	1801.69	1807.23	5884	0	8
2022.12.20	12:00:00	1807.20	1807.48	1804.89	1806.60	4186	0	8
2022.12.20	13:00:00	1806.60	1809.43	1804.57	1807.70	3899	0	8
2022.12.20	14:00:00	1807.71	1808.11	1798.26	1800.77	5100	0	8
2022.12.20	15:00:00	1800.87	1806.31	1798.54	1805.54	7072	0	8
2022.12.20	16:00:00	1805.58	1813.39	1802.67	1812.44	8422	0	8
2022.12.20	17:00:00	1812.44	1821.18	1812.44	1815.31	11091	0	8
2022.12.20	18:00:00	1815.31	1818.16	1813.79	1818.02	8444	0	8
2022.12.20	19:00:00	1818.02	1820.79	1817.33	1818.01	4744	0	8
2022.12.20	20:00:00	1817.87	1818.31	1814.19	1815.47	3894	0	8
2022.12.20	21:00:00	1815.47	1819.06	1815.37	1818.69	2354	0	8
2022.12.20	22:00:00	1818.68	1819.02	1816.84	1817.47	2618	0	8
2022.12.20	23:00:00	1817.49	1818.93	1817.41	1817.65	1361	0	8
2022.12.21	01:00:00	1817.96	1819.18	1816.83	1817.21	1464	0	8
2022.12.21	02:00:00	1817.14	1818.68	1816.65	1818.17	2072	0	8
2022.12.21	03:00:00	1818.17	1819.82	1815.71	1816.46	4761	0	8
2022.12.21	04:00:00	1816.48	1818.61	1815.73	1816.43	2974	0	8
2022.12.21	05:00:00	1816.34	1816.91	1814.36	1815.14	1862	0	8
2022.12.21	06:00:00	1815.14	1815.36	1813.40	1814.03	2305	0	8
2022.12.21	07:00:00	1814.00	1815.07	1813.00	1814.10	2587	0	8
2022.12.21	08:00:00	1814.12	1814.84	1812.63	1814.26	2828	0	8
2022.12.21	09:00:00	1814.26	1816.40	1811.85	1816.39	4025	0	8
2022.12.21	10:00:00	1816.39	1817.30	1814.14	1815.72	5290	0	8
2022.12.21	11:00:00	1815.79	1815.96	1812.71	1813.24	4213	0	8
2022.12.21	12:00:00	1813.22	1815.07	1812.17	1813.08	3193	0	8
2022.12.21	13:00:00	1813.01	1814.42	1811.83	1813.63	3271	0	8
2022.12.21	14:00:00	1813.67	1815.83	1813.24	1815.76	4097	0	8
2022.12.21	15:00:00	1815.77	1819.72	1815.34	1817.51	6844	0	8
2022.12.21	16:00:00	1817.49	1819.91	1815.62	1818.75	7542	0	8
2022.12.21	17:00:00	1818.67	1823.84	1816.17	1817.81	7494	0	8
2022.12.21	18:00:00	1817.79	1818.29	1814.71	1816.50	4732	0	8
2022.12.21	19:00:00	1816.52	1818.35	1816.52	1816.80	3140	0	8
2022.12.21	20:00:00	1816.80	1817.63	1814.84	1817.00	2991	0	8
2022.12.21	21:00:00	1817.00	1818.34	1813.44	1814.33	2691	0	8
2022.12.21	22:00:00	1814.34	1814.74	1812.81	1814.30	2635	0	8
2022.12.21	23:00:00	1814.23	1815.19	1813.95	1814.15	1032	0	8
2022.12.22	01:00:00	1813.95	1815.57	1813.35	1814.87	1102	0	8
2022.12.22	02:00:00	1814.87	1818.68	1814.53	1818.68	1649	0	8
2022.12.22	03:00:00	1818.68	1819.75	1817.21	1819.46	2848	0	8
2022.12.22	04:00:00	1819.43	1819.95	1817.48	1818.32	2698	0	8
2022.12.22	05:00:00	1818.29	1820.04	1817.93	1819.36	2000	0	8
2022.12.22	06:00:00	1819.36	1820.22	1818.71	1820.18	1144	0	8
2022.12.22	07:00:00	1820.08	1820.42	1818.34	1818.51	1552	0	8
2022.12.22	08:00:00	1818.50	1819.69	1814.10	1814.71	2951	0	8
2022.12.22	09:00:00	1814.71	1817.41	1813.70	1816.87	2825	0	8
2022.12.22	10:00:00	1816.87	1819.68	1816.11	1817.88	3675	0	8
2022.12.22	11:00:00	1817.97	1818.42	1815.25	1816.95	3941	0	8
2022.12.22	12:00:00	1816.97	1816.98	1814.57	1814.58	3896	0	8
2022.12.22	13:00:00	1814.65	1816.78	1813.78	1815.86	4074	0	8
2022.12.22	14:00:00	1815.87	1818.35	1814.88	1818.10	4257	0	8
2022.12.22	15:00:00	1818.10	1819.84	1807.01	1807.70	9713	0	8
2022.12.22	16:00:00	1807.79	1810.04	1798.87	1802.48	10355	0	8
2022.12.22	17:00:00	1802.53	1802.57	1794.53	1795.52	10362	0	8
2022.12.22	18:00:00	1795.52	1797.54	1794.85	1795.49	5703	0	8
2022.12.22	19:00:00	1795.39	1795.55	1792.66	1793.03	3359	0	8
2022.12.22	20:00:00	1793.05	1793.05	1784.84	1785.60	5472	0	8
2022.12.22	21:00:00	1785.70	1789.42	1785.61	1789.01	4931	0	8
2022.12.22	22:00:00	1789.02	1795.09	1788.48	1791.89	5253	0	8
2022.12.22	23:00:00	1791.93	1792.90	1791.11	1792.39	1292	0	8
2022.12.23	01:00:00	1792.45	1793.68	1792.45	1793.35	876	0	8
2022.12.23	02:00:00	1793.36	1794.64	1791.22	1791.87	2027	0	8
2022.12.23	03:00:00	1791.89	1795.26	1791.19	1794.91	3535	0	8
2022.12.23	04:00:00	1795.03	1795.52	1792.73	1792.91	3193	0	8
2022.12.23	05:00:00	1792.91	1794.00	1792.40	1792.78	2072	0	8
2022.12.23	06:00:00	1792.78	1795.22	1792.53	1794.85	1693	0	8
2022.12.23	07:00:00	1794.82	1796.20	1794.37	1794.73	2276	0	9
2022.12.23	08:00:00	1794.73	1796.29	1794.46	1795.32	2041	0	8
2022.12.23	09:00:00	1795.33	1798.25	1795.22	1797.56	3097	0	8
2022.12.23	10:00:00	1797.52	1798.06	1795.04	1797.38	4101	0	8
2022.12.23	11:00:00	1797.36	1799.29	1796.05	1798.65	3302	0	8
2022.12.23	12:00:00	1798.65	1798.99	1796.72	1798.62	3023	0	8
2022.12.23	13:00:00	1798.63	1799.66	1796.86	1797.76	3822	0	8
2022.12.23	14:00:00	1797.74	1798.53	1796.37	1797.09	3723	0	8
2022.12.23	15:00:00	1797.12	1800.26	1793.22	1794.23	9797	0	8
2022.12.23	16:00:00	1794.19	1795.64	1791.15	1793.93	10463	0	8
2022.12.23	17:00:00	1793.87	1801.23	1792.02	1800.52	9518	0	8
2022.12.23	18:00:00	1800.52	1803.25	1800.20	1800.51	6272	0	8
2022.12.23	19:00:00	1800.51	1801.24	1797.15	1797.23	4385	0	8
2022.12.23	20:00:00	1797.23	1797.77	1793.60	1795.72	4361	0	8
2022.12.23	21:00:00	1795.67	1797.45	1795.37	1797.21	2339	0	8
2022.12.23	22:00:00	1797.22	1797.63	1795.50	1797.63	2429	0	8
2022.12.23	23:00:00	1797.68	1798.26	1797.39	1798.15	805	0	8
2022.12.27	01:00:00	1799.94	1803.94	1799.94	1801.65	1137	0	10
2022.12.27	02:00:00	1801.67	1803.23	1800.99	1801.73	2099	0	19
2022.12.27	03:00:00	1801.70	1804.53	1800.51	1804.39	3492	0	14
2022.12.27	04:00:00	1804.39	1806.27	1803.37	1806.26	2090	0	8
2022.12.27	05:00:00	1806.27	1806.27	1804.16	1804.45	1532	0	13
2022.12.27	06:00:00	1804.43	1805.29	1803.77	1804.87	1282	0	11
2022.12.27	07:00:00	1804.89	1807.32	1803.73	1805.80	2207	0	8
2022.12.27	08:00:00	1805.81	1807.37	1804.92	1806.85	2192	0	8
2022.12.27	09:00:00	1806.89	1808.33	1805.41	1805.61	1909	0	8
2022.12.27	10:00:00	1805.61	1808.00	1805.60	1806.47	3223	0	8
2022.12.27	11:00:00	1806.49	1809.82	1806.34	1808.56	3308	0	8
2022.12.27	12:00:00	1808.56	1808.78	1807.06	1808.67	3252	0	8
2022.12.27	13:00:00	1808.66	1810.49	1808.41	1809.77	3112	0	8
2022.12.27	14:00:00	1809.73	1811.50	1808.32	1808.83	4125	0	8
2022.12.27	15:00:00	1808.88	1809.82	1805.91	1806.48	7882	0	8
2022.12.27	16:00:00	1806.43	1810.24	1802.33	1808.07	8849	0	8
2022.12.27	17:00:00	1808.07	1833.30	1807.96	1824.62	11763	0	0
2022.12.27	18:00:00	1824.60	1826.38	1818.86	1820.83	6685	0	8
2022.12.27	19:00:00	1820.80	1821.78	1810.58	1813.73	5262	0	8
2022.12.27	20:00:00	1813.70	1817.37	1812.76	1816.18	4319	0	8
2022.12.27	21:00:00	1816.18	1817.59	1812.22	1813.01	3553	0	8
2022.12.27	22:00:00	1813.01	1814.85	1812.44	1812.82	2437	0	8
2022.12.27	23:00:00	1812.77	1814.18	1812.77	1813.49	847	0	8
2022.12.28	01:00:00	1813.02	1814.48	1812.16	1812.29	894	0	8
2022.12.28	02:00:00	1812.28	1813.44	1809.53	1810.94	2044	0	10
2022.12.28	03:00:00	1810.90	1814.49	1810.51	1812.95	3364	0	16
2022.12.28	04:00:00	1812.95	1813.02	1810.18	1811.11	2288	0	8
2022.12.28	05:00:00	1811.01	1812.61	1810.02	1810.07	1396	0	13
2022.12.28	06:00:00	1810.08	1812.18	1809.96	1811.78	1484	0	12
2022.12.28	07:00:00	1811.78	1812.04	1810.16	1810.41	1801	0	8
2022.12.28	08:00:00	1810.42	1811.44	1809.32	1809.93	2327	0	9
2022.12.28	09:00:00	1809.81	1810.36	1807.26	1810.30	3011	0	8
2022.12.28	10:00:00	1810.30	1811.37	1802.97	1803.25	4308	0	8
2022.12.28	11:00:00	1803.20	1803.60	1799.74	1800.13	3932	0	8
2022.12.28	12:00:00	1800.13	1805.34	1799.26	1802.54	3214	0	8
2022.12.28	13:00:00	1802.66	1804.69	1802.46	1803.25	2775	0	8
2022.12.28	14:00:00	1803.26	1806.08	1802.84	1805.97	2856	0	8
2022.12.28	15:00:00	1805.94	1807.64	1803.34	1803.75	4793	0	8
2022.12.28	16:00:00	1803.78	1809.47	1803.49	1805.56	6168	0	8
2022.12.28	17:00:00	1805.48	1805.48	1798.07	1798.07	8252	0	8
2022.12.28	18:00:00	1798.05	1802.75	1797.02	1802.47	5679	0	8
2022.12.28	19:00:00	1802.46	1806.22	1801.51	1805.58	4137	0	8
2022.12.28	20:00:00	1805.60	1809.26	1802.88	1803.61	4549	0	8
2022.12.28	21:00:00	1803.62	1805.90	1802.83	1805.31	2562	0	8
2022.12.28	22:00:00	1805.31	1805.50	1802.76	1804.31	2273	0	8
2022.12.28	23:00:00	1804.33	1804.98	1803.83	1804.23	652	0	8
2022.12.29	01:00:00	1804.00	1805.93	1803.67	1805.71	943	0	10
2022.12.29	02:00:00	1805.68	1806.71	1805.00	1806.42	1411	0	13
2022.12.29	03:00:00	1806.42	1808.72	1805.51	1806.54	2021	0	8
2022.12.29	04:00:00	1806.42	1809.37	1805.78	1807.64	1537	0	8
2022.12.29	05:00:00	1807.55	1808.68	1807.19	1807.50	1790	0	8
2022.12.29	06:00:00	1807.54	1809.21	1806.96	1808.82	1292	0	8
2022.12.29	07:00:00	1808.83	1810.09	1807.65	1809.58	1413	0	8
2022.12.29	08:00:00	1809.59	1810.15	1807.30	1808.32	1767	0	10
2022.12.29	09:00:00	1808.22	1809.15	1804.67	1806.25	2332	0	8
2022.12.29	10:00:00	1806.25	1810.54	1806.20	1809.86	3343	0	8
2022.12.29	11:00:00	1809.86	1811.90	1808.74	1808.74	3168	0	8
2022.12.29	12:00:00	1808.74	1809.33	1804.37	1805.26	2585	0	8
2022.12.29	13:00:00	1805.27	1807.50	1804.64	1806.68	3022	0	8
2022.12.29	14:00:00	1806.69	1807.84	1805.21	1806.84	3378	0	8
2022.12.29	15:00:00	1806.84	1812.13	1806.61	1810.25	8029	0	8
2022.12.29	16:00:00	1810.25	1816.71	1808.70	1813.91	8620	0	8
2022.12.29	17:00:00	1813.91	1818.08	1812.47	1813.58	8711	0	8
2022.12.29	18:00:00	1813.60	1816.72	1811.93	1815.59	6313	0	8
2022.12.29	19:00:00	1815.59	1819.77	1815.59	1818.88	4974	0	8
2022.12.29	20:00:00	1818.88	1820.14	1815.73	1816.59	4005	0	8
2022.12.29	21:00:00	1816.58	1819.06	1816.40	1817.29	3249	0	8
2022.12.29	22:00:00	1817.28	1817.30	1814.25	1814.54	3308	0	8
2022.12.29	23:00:00	1814.51	1815.72	1814.39	1814.82	1137	0	10
2022.12.30	01:00:00	1813.21	1815.08	1813.21	1814.96	1094	0	15
2022.12.30	02:00:00	1814.96	1816.18	1814.64	1816.10	1693	0	12
2022.12.30	03:00:00	1816.10	1818.07	1815.52	1817.56	2382	0	8
2022.12.30	04:00:00	1817.56	1817.99	1815.84	1817.92	2460	0	13
2022.12.30	05:00:00	1817.94	1818.98	1816.84	1816.85	2019	0	10
2022.12.30	06:00:00	1816.87	1817.22	1815.42	1815.81	1776	0	13
2022.12.30	07:00:00	1815.82	1819.10	1815.72	1818.82	2862	0	11
2022.12.30	08:00:00	1818.82	1820.26	1818.20	1820.00	2736	0	8
2022.12.30	09:00:00	1820.00	1822.37	1815.26	1816.73	3564	0	8
2022.12.30	10:00:00	1816.76	1818.60	1815.93	1817.08	4522	0	8
2022.12.30	11:00:00	1817.08	1817.30	1814.74	1814.98	4079	0	8
2022.12.30	12:00:00	1814.98	1816.68	1813.43	1816.23	3197	0	8
2022.12.30	13:00:00	1816.18	1820.21	1816.18	1818.92	3308	0	8
2022.12.30	14:00:00	1818.96	1821.11	1818.19	1819.44	3889	0	8
2022.12.30	15:00:00	1819.44	1821.96	1816.00	1821.67	6753	0	8
2022.12.30	16:00:00	1821.76	1825.14	1817.85	1818.99	8702	0	8
2022.12.30	17:00:00	1818.99	1819.48	1814.33	1818.45	10146	0	8
2022.12.30	18:00:00	1818.43	1818.82	1814.29	1816.20	6675	0	8
2022.12.30	19:00:00	1816.16	1823.98	1816.15	1823.86	6528	0	8
2022.12.30	20:00:00	1824.03	1826.10	1818.88	1819.16	7186	0	8
2022.12.30	21:00:00	1819.14	1822.78	1818.56	1821.68	3922	0	8
2022.12.30	22:00:00	1821.68	1824.06	1821.34	1823.36	3755	0	8
2022.12.30	23:00:00	1823.45	1824.67	1822.88	1824.30	1190	0	8
2023.01.03	01:00:00	1826.27	1830.10	1823.68	1829.30	2159	0	8
2023.01.03	02:00:00	1829.30	1832.21	1828.65	1830.60	2141	0	8
2023.01.03	03:00:00	1830.60	1832.38	1826.82	1828.48	4529	0	8
2023.01.03	04:00:00	1828.48	1839.80	1828.29	1838.37	4241	0	8
2023.01.03	05:00:00	1838.36	1843.06	1838.36	1841.08	3337	0	8
2023.01.03	06:00:00	1841.08	1842.08	1840.22	1840.33	2157	0	8
2023.01.03	07:00:00	1840.33	1841.15	1837.89	1840.38	3528	0	8
2023.01.03	08:00:00	1840.36	1844.19	1839.99	1841.94	4178	0	8
2023.01.03	09:00:00	1841.97	1849.96	1841.02	1847.46	5862	0	8
2023.01.03	10:00:00	1847.52	1847.98	1834.54	1836.09	8123	0	8
2023.01.03	11:00:00	1836.14	1842.01	1834.73	1838.83	7483	0	8
2023.01.03	12:00:00	1838.74	1839.33	1833.66	1834.43	5099	0	8
2023.01.03	13:00:00	1834.45	1834.83	1830.83	1833.12	4514	0	8
2023.01.03	14:00:00	1833.14	1836.39	1831.71	1834.60	4422	0	8
2023.01.03	15:00:00	1834.77	1841.10	1834.14	1838.87	7751	0	8
2023.01.03	16:00:00	1838.91	1849.83	1836.69	1844.96	9720	0	8
2023.01.03	17:00:00	1844.78	1845.46	1827.51	1833.17	11300	0	8
2023.01.03	18:00:00	1833.14	1834.30	1828.24	1834.25	8342	0	8
2023.01.03	19:00:00	1834.30	1839.27	1834.01	1839.27	5321	0	8
2023.01.03	20:00:00	1839.27	1840.24	1837.29	1838.88	5137	0	8
2023.01.03	21:00:00	1838.89	1839.23	1836.51	1839.06	4721	0	8
2023.01.03	22:00:00	1839.06	1839.57	1836.61	1838.15	4950	0	8
2023.01.03	23:00:00	1838.05	1839.93	1837.75	1839.42	1400	0	8
